İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented,totalRating,goalsAssistsSum,inaccuratePasses,shotsOffTarget,totalDuelsWon,totalDuelsWonPercentage,goalsFromInsideTheBox,goalsFromOutsideTheBox,shotsFromInsideTheBox,shotsFromOutsideTheBox,headedGoals,leftFootGoals,rightFootGoals,penaltyFaced,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,penaltyConversion,duelLost,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,scoringFrequency,savesCaught,savesParried,goalKicks,id,kilometersCovered,numberOfSprints,topSpeed,substitutionsIn,substitutionsOut
Jamie Gittens,1140599,Premier League 25/26,Premier League,Chelsea,6.6466666666667,15,0,2,1,2,0.9303351,118,149,79.194630872483,31,87,49,9,13,61.904761904762,8,2,0,0,0,3,23.076923076923,10,2,29,59.183673469388,3,30.0,495,0.0,0,0,0,0,0,0,3,75.0,3,0,0,4,68,2,10,6,255,8,6,0,0,3,2,6,0,0,1,0,0,0,0,0,0,5,0.0,9,21,13,4,7,3,37.5,0,37,112,0,0.8183,15,1,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roméo Lavia,1069488,Premier League 25/26,Premier League,Chelsea,6.675,8,0,0,0,0,0.10139017,163,175,93.142857142857,71,92,40,0,3,75.0,4,5,0,0,0,0,0.0,1,0,11,52.380952380952,2,66.666666666667,221,0.0,0,0,0,0,0,0,8,80.0,3,0,1,4,24,0,5,3,215,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,4,1,10,4,3,75.0,0,76,99,0,0.137,12,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reece James,885908,Premier League 25/26,Premier League,Chelsea,7.2,27,2,8,0,4,3.13504645,1132,1272,88.993710691824,554,578,295,27,10,50.0,47,32,4,0,0,30,24.390243902439,21,6,77,56.204379562044,30,65.217391304348,1896,9.5238095238095,0,0,0,0,7,1,56,55.445544554455,39,1,3,13,285,7,88,43,1777,20,27,2,0,10,1,9,0,0,4,0,0,0,0,0,0,20,14.285714285714,27,20,123,101,20,32,68.085106382979,0,600,672,3,1.0148,96,6,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Cucurella,794939,Premier League 25/26,Premier League,Chelsea,6.7333333333333,27,1,5,0,3,2.95181287,1079,1226,88.009787928222,541,538,272,31,1,33.333333333333,44,23,5,1,1,9,34.615384615385,16,4,64,52.459016393443,34,53.125,2080,6.25,0,0,0,0,0,0,39,50.0,78,0,1,6,207,3,45,22,1678,20,35,0,0,16,1,6,0,0,9,0,0,0,0,0,0,24,0.0,31,3,26,78,23,32,72.727272727273,0,590,636,2,1.7238,90,6,27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mamadou Sarr,1154657,Premier League 25/26,Premier League,Chelsea,6.15,2,0,0,1,0,0.00197374,45,49,91.836734693878,42,3,1,0,0,0.0,1,1,0,0,0,0,0.0,1,0,1,50.0,0,0.0,98,0.0,0,0,0,0,0,0,0,0.0,5,0,0,0,5,0,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,3,3,0,0.0,0,44,5,0,0.4359,2,1,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malo Gusto,996958,Premier League 25/26,Premier League,Chelsea,6.6857142857143,28,2,3,1,3,1.88576535,867,998,86.87374749499,416,451,246,18,10,50.0,43,24,2,0,1,5,13.157894736842,11,5,66,55.46218487395,11,45.833333333333,1744,18.181818181818,0,0,0,0,0,0,29,50.0,29,0,1,13,246,9,41,25,1419,13,15,0,0,16,1,3,0,0,3,0,0,0,0,0,0,20,0.0,18,20,38,58,23,22,51.162790697674,1,461,537,1,1.4572,98,3,28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jorrel Hato,1153079,Premier League 25/26,Premier League,Chelsea,6.53125,16,0,1,0,0,0.51275121,378,417,90.647482014388,225,153,64,7,4,44.444444444444,20,11,4,0,0,4,57.142857142857,4,0,25,49.019607843137,12,54.545454545455,657,0.0,0,0,0,0,0,0,4,23.529411764706,24,0,2,3,62,2,8,0,561,1,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0.0,7,9,7,17,16,11,55.0,0,244,173,0,0.3071,27,3,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Fofana,923894,Premier League 25/26,Premier League,Chelsea,6.9473684210526,19,0,1,0,1,0.58867985,887,962,92.203742203742,558,329,99,3,10,71.428571428571,16,26,4,0,1,1,50.0,6,0,38,54.285714285714,61,64.893617021277,1277,0.0,0,0,0,0,0,0,20,44.444444444444,101,0,1,5,96,2,18,8,1213,12,19,0,0,4,1,2,0,0,3,0,0,0,0,0,0,14,0.0,3,14,2,45,15,10,62.5,1,588,374,2,0.5968,64,15,19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevoh Chalobah,826134,Premier League 25/26,Premier League,Chelsea,6.9965517241379,29,3,1,2,0,1.03034358,1967,2109,93.266951161688,1396,571,169,4,7,77.777777777778,35,34,3,1,1,1,20.0,14,5,59,62.765957446809,65,52.845528455285,2552,21.428571428571,0,0,0,0,0,0,48,41.739130434783,165,0,1,5,168,4,68,31,2486,18,20,0,0,9,2,2,0,0,9,0,0,0,0,0,0,29,0.0,4,9,5,115,31,23,65.714285714286,0,1451,658,3,1.2914,108,15,29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Acheampong,1403050,Premier League 25/26,Premier League,Chelsea,6.5666666666667,12,1,0,0,0,0.13243274,407,440,92.5,279,128,33,2,10,76.923076923077,9,10,1,0,0,1,100.0,3,2,24,64.864864864865,10,58.823529411765,587,33.333333333333,0,0,0,0,0,0,4,26.666666666667,19,2,3,5,51,2,11,1,539,5,2,0,0,3,1,1,0,0,1,0,0,0,0,0,0,7,0.0,2,13,1,15,12,6,66.666666666667,0,296,144,1,0.6039,23,2,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benoît Badiashile,904827,Premier League 25/26,Premier League,Chelsea,6.6625,8,0,0,0,0,0.06794814,408,439,92.938496583144,308,100,25,0,0,0.0,7,10,2,0,0,0,0.0,0,0,9,60.0,8,47.058823529412,471,0.0,0,0,0,0,0,0,19,55.882352941176,27,1,1,0,35,1,20,10,499,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0,34,10,4,57.142857142857,0,323,116,0,0.0,16,4,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tosin Adarabioyo,352668,Premier League 25/26,Premier League,Chelsea,6.9571428571429,14,0,1,0,0,0.3998622,637,704,90.482954545455,447,190,28,1,0,0.0,15,9,2,0,0,0,0.0,2,0,15,68.181818181818,38,70.37037037037,751,0.0,0,0,0,0,0,0,20,44.444444444444,65,1,0,1,73,0,23,11,818,0,5,0,0,2,1,1,0,0,2,0,0,0,0,0,0,7,0.0,1,0,0,45,12,8,53.333333333333,0,476,228,1,0.1073,19,5,15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Sánchez,920546,Premier League 25/26,Premier League,Chelsea,6.9344827586207,29,0,2,0,1,0.06359803,748,1101,67.938237965486,633,115,49,5,0,0.0,2,1,3,1,1,0,0.0,0,0,10,83.333333333333,11,91.666666666667,2525,0.0,0,0,0,0,0,0,175,33.84912959381,23,1,2,1,363,0,148,68,1407,11,2,0,0,0,0,0,0,80,9,0,6,20,18,34,0,29,0.0,5,0,0,517,34,0,0.0,0,707,394,0,0.0,251,0,29,2.1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filip Jørgensen,962053,Premier League 25/26,Premier League,Chelsea,6.9333333333333,3,0,0,0,0,0.00168234,109,133,81.954887218045,103,6,4,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0,0.0,1,100.0,264,0.0,0,0,0,0,0,0,15,40.540540540541,2,0,0,1,25,0,20,14,160,0,0,0,0,0,0,0,0,6,0,0,1,4,4,3,0,2,0.0,0,0,0,37,4,0,0.0,0,108,25,0,0.0,23,0,3,-0.4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
