İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,ballRecovery,outfielderBlocks,appearances,expectedAssists,expectedGoals,goalsPrevented
Bruno Duarte,878830,Liga Portugal 23/24,Liga Portugal Betclic,SC Farense,7.046875,32,13,4,5,3,316,509,62.082514734774,98,225,135,26,25,51.020408163265,15,7,6,0,0,7,20.0,53,25,67,41.614906832298,93,35.632183908046,2263,24.528301886792,4,4,1,0,0,0,24,60.0,27,0,0,18,320,14,43,27,884,28,39,1,0,19,8,10,0,0,2,0,0,0,0,0,0,26,0.0,26,49,35,40,37,9,60.0,0,133,411,0,60,0,32,2.83786721,9.8048,0.0
Shavy Warren Babicka,1136280,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.65,2,0,1,1,0,11,15,73.333333333333,1,10,6,2,1,100.0,0,0,0,0,0,0,0.0,2,0,1,33.333333333333,0,0.0,58,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,8,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2,1,2,0,0,0,0.0,0,1,14,0,3,0,2,0.0,0.0,0.0
Shavy Warren Babicka,1136280,Super Lig 25/26,Trendyol Süper Lig,Fatih Karagümrük,6.6,9,1,4,1,1,63,104,60.576923076923,18,45,23,6,12,57.142857142857,8,3,0,0,0,1,33.333333333333,11,4,32,47.058823529412,4,22.222222222222,508,9.0909090909091,0,0,0,0,0,0,1,20.0,2,0,0,10,88,2,4,2,223,12,11,0,0,8,3,5,0,0,0,0,0,0,0,0,0,6,0.0,6,21,3,5,9,6,75.0,0,22,82,1,16,0,9,0.30675847,1.1329,0.0
Shavy Warren Babicka,1136280,Ligue 1 24/25,Ligue 1,Toulouse,6.7066666666667,30,4,3,4,2,180,242,74.380165289256,54,133,77,13,11,34.375,21,3,2,0,0,7,17.948717948718,20,9,53,44.915254237288,7,28.0,1211,20.0,0,0,0,0,0,0,2,33.333333333333,3,0,3,18,168,5,12,7,481,21,16,0,0,11,7,3,0,0,0,0,0,0,0,0,0,11,0.0,13,32,39,6,22,12,57.142857142857,0,63,218,0,54,0,30,1.91571037,3.8788,0.0
Shavy Warren Babicka,1136280,Ligue 1 23/24,Ligue 1,Toulouse,6.67,10,1,0,0,0,70,109,64.220183486239,17,57,32,2,6,40.0,11,0,0,0,0,4,30.769230769231,8,4,21,52.5,5,45.454545454545,380,12.5,0,0,0,0,0,0,2,50.0,2,0,0,3,76,3,2,2,196,4,5,0,0,3,1,3,0,0,0,0,0,0,0,0,0,4,0.0,2,15,13,4,8,8,72.727272727273,0,26,96,0,18,0,12,0.36606644,0.5718,0.0
Shavy Warren Babicka,1136280,UEFA Europa League 23/24,UEFA Europa League,Toulouse,6.9,7,3,0,1,0,60,81,74.074074074074,17,43,29,7,8,40.0,5,1,0,0,0,0,0.0,12,4,22,44.897959183673,1,25.0,379,25.0,0,0,0,0,0,0,1,50.0,0,0,0,6,62,3,0,0,173,9,5,0,0,4,3,4,0,0,0,0,0,0,0,0,0,4,0.0,7,20,7,2,8,4,80.0,0,21,67,0,15,0,7,0.26438357,1.8744,0.0
Aleksa Damjanović,2207346,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.38,5,0,0,0,0,30,50,60.0,8,22,15,3,1,33.333333333333,0,0,1,0,0,0,0.0,9,0,5,31.25,7,50.0,178,0.0,0,0,0,0,0,0,1,100.0,0,0,0,5,34,1,2,1,83,4,3,0,0,1,3,3,0,0,0,0,0,0,0,0,0,2,0.0,3,3,0,1,1,0,0.0,0,11,39,0,6,0,7,0.0,0.0,0.0
Jay Enem,1937553,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.9782608695652,23,12,2,12,1,167,243,68.724279835391,56,111,68,14,7,58.333333333333,1,1,1,1,1,1,50.0,56,23,51,58.620689655172,61,55.963302752294,1302,21.428571428571,2,2,2,0,0,0,6,75.0,17,0,0,18,149,5,1,1,475,44,11,2,0,2,8,10,0,0,2,0,0,0,0,0,0,13,0.0,14,12,2,8,13,1,100.0,0,72,171,3,27,0,23,0.0,0.0,0.0
Jay Enem,1937553,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6,2,0,0,1,0,14,26,53.846153846154,3,11,8,0,1,100.0,0,0,0,0,0,0,0.0,2,1,2,28.571428571429,5,62.5,109,0.0,0,0,0,0,0,0,2,100.0,0,0,0,3,18,1,2,2,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,1,1,2,1,0,0.0,0,5,21,0,2,0,2,0.01707192,0.3325,0.0
Nemanja Radonjić,802665,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,6.94,10,2,3,0,0,109,145,75.172413793103,29,80,48,11,14,48.275862068966,1,1,0,0,0,4,30.769230769231,6,4,18,36.734693877551,2,66.666666666667,339,33.333333333333,0,0,0,0,0,0,3,50.0,2,0,0,13,88,2,8,5,244,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,0.0,11,29,13,6,5,1,100.0,0,37,108,0,17,0,10,0.0,0.0,0.0
Nemanja Radonjić,802665,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,6.9428571428571,21,5,4,0,3,274,334,82.035928143713,97,187,118,16,28,56.0,6,2,0,0,0,10,26.315789473684,18,9,37,46.835443037975,1,25.0,726,27.777777777778,0,0,0,0,0,0,12,80.0,7,0,1,14,164,2,11,9,541,3,6,1,0,1,1,3,0,0,0,0,0,0,0,0,0,4,0.0,16,50,38,15,10,3,50.0,0,111,261,0,26,0,21,0.0,0.0,0.0
Nemanja Radonjić,802665,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.46,5,0,1,0,0,64,88,72.727272727273,31,33,23,1,9,56.25,3,2,1,0,0,1,33.333333333333,6,1,13,39.393939393939,0,0.0,293,0.0,0,0,0,0,0,0,3,50.0,3,0,0,7,54,1,13,10,156,1,3,0,0,3,1,3,0,0,1,0,0,0,0,0,0,4,0.0,1,16,3,6,3,3,100.0,0,34,54,0,12,0,5,0.25003,0.3664,0.0
Nemanja Radonjić,802665,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,7.325,4,3,0,0,0,35,45,77.777777777778,13,23,11,4,5,50.0,0,0,0,0,0,1,14.285714285714,6,4,7,50.0,0,0.0,157,50.0,0,0,0,0,1,0,2,66.666666666667,0,0,0,1,23,1,4,3,74,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4,10,7,3,6,0,0.0,0,15,37,0,4,0,4,0.13832788,0.6469,0.0
Nemanja Radonjić,802665,Serie A 23/24,Serie A,Torino,6.76,10,3,0,2,0,53,75,70.666666666667,9,46,26,3,10,47.619047619048,1,0,1,0,0,2,18.181818181818,12,5,16,48.484848484848,0,0.0,383,25.0,0,0,0,0,0,0,3,100.0,0,0,0,3,61,0,4,4,156,5,1,0,0,2,4,4,0,0,0,0,0,0,0,0,0,4,0.0,3,21,11,3,5,1,100.0,0,12,74,0,13,0,10,0.26508249,1.7141,0.0
Nemanja Radonjić,802665,LaLiga 23/24,LaLiga,Mallorca,6.8454545454545,11,0,1,1,0,70,96,72.916666666667,23,52,29,7,21,65.625,4,3,0,0,0,5,25.0,10,7,30,60.0,3,75.0,350,0.0,0,0,0,0,0,0,6,85.714285714286,2,0,0,5,74,0,1,1,212,5,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0.0,7,32,20,7,1,2,50.0,0,26,90,0,13,0,11,0.66016607,1.587,0.0
Milson,939721,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.1714285714286,14,1,5,2,4,257,332,77.409638554217,63,194,142,23,17,53.125,14,4,1,0,0,15,31.25,35,10,55,53.921568627451,2,16.666666666667,848,2.8571428571429,1,0,0,0,0,0,8,53.333333333333,1,0,0,16,170,17,26,9,562,24,11,2,0,6,3,15,0,0,0,0,0,0,0,0,0,10,0.0,23,32,48,15,10,7,50.0,0,72,260,2,55,2,14,0.0,0.0,0.0
Milson,939721,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.1769230769231,26,5,6,5,4,419,513,81.676413255361,78,355,239,36,34,47.887323943662,22,6,0,0,0,14,25.0,44,13,106,56.68449197861,3,42.857142857143,1327,11.363636363636,0,0,1,0,0,0,6,50.0,6,0,0,19,243,18,17,10,878,50,15,2,0,11,11,20,0,0,1,0,0,0,0,0,0,17,0.0,36,71,56,12,15,17,77.272727272727,0,91,478,2,58,0,27,0.0,0.0,0.0
Milson,939721,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6428571428571,7,0,1,0,0,39,52,75.0,8,31,24,7,3,33.333333333333,6,0,0,0,0,1,16.666666666667,5,1,18,58.064516129032,0,0.0,207,0.0,0,0,0,0,1,0,1,20.0,2,0,0,1,42,2,5,4,123,9,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.0,7,9,6,5,4,2,33.333333333333,0,12,40,0,13,0,7,0.51728178,0.3214,0.0
Milson,939721,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,6.76,5,2,0,0,0,29,38,76.315789473684,12,18,9,1,2,16.666666666667,4,3,0,0,0,1,16.666666666667,5,2,14,40.0,1,33.333333333333,175,40.0,0,0,0,0,0,0,1,100.0,0,0,0,4,37,2,2,0,96,8,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,2,0.0,1,12,6,1,3,3,75.0,0,12,32,0,14,0,5,0.1604544,0.7666,0.0
Vasilije Kostov,1825955,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.15,28,11,8,10,7,818,938,87.206823027719,331,487,275,67,12,42.857142857143,24,17,2,0,0,43,40.566037735849,63,29,55,43.650793650794,5,33.333333333333,2059,17.460317460317,1,1,0,1,0,0,54,75.0,8,0,0,19,255,13,71,41,1306,20,22,2,0,14,1,14,1,0,6,0,0,0,0,0,0,24,0.0,66,28,106,72,16,16,66.666666666667,0,358,580,3,96,2,28,0.0,0.0,0.0
Vasilije Kostov,1825955,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,6.6,3,0,0,0,0,21,24,87.5,10,11,9,1,0,0.0,1,0,0,0,0,0,0.0,2,0,2,50.0,0,0.0,30,0.0,0,0,0,0,0,0,1,100.0,0,0,0,1,7,0,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,2,1,100.0,0,11,13,0,2,0,3,0.0,0.0,0.0
Vasilije Kostov,1825955,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.8833333333333,6,2,0,0,0,105,119,88.235294117647,41,64,29,0,6,60.0,4,2,0,0,0,1,7.6923076923077,7,2,18,60.0,2,28.571428571429,403,28.571428571429,0,0,0,0,0,0,5,71.428571428571,7,0,0,4,51,5,8,5,206,8,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,5,0.0,0,10,13,7,4,0,0.0,0,45,74,0,14,1,7,0.1682635,1.058,0.0
Rade Krunić,155449,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.3380952380952,21,2,1,0,2,961,1096,87.682481751825,370,591,286,15,7,77.777777777778,32,33,2,0,0,2,33.333333333333,21,6,64,64.0,21,60.0,1445,9.5238095238095,0,0,0,0,0,0,46,60.526315789474,13,0,1,11,175,10,65,40,1320,25,14,1,0,9,0,7,0,0,4,0,0,0,0,0,0,18,0.0,15,9,6,76,11,22,68.75,0,406,690,2,101,6,21,0.0,0.0,0.0
Rade Krunić,155449,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.1304347826087,23,3,0,0,0,1118,1209,92.47311827957,546,572,238,12,11,78.571428571429,37,26,0,0,0,0,0.0,16,6,73,61.344537815126,22,59.459459459459,1645,18.75,0,0,0,0,0,0,33,70.212765957447,31,0,1,10,120,9,36,23,1430,25,17,0,0,16,0,7,0,0,4,0,0,0,0,0,0,18,0.0,12,14,2,47,24,26,70.27027027027,0,563,648,3,128,0,23,0.0,0.0,0.0
Rade Krunić,155449,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,7.0875,8,0,0,0,0,298,352,84.659090909091,160,138,52,1,1,16.666666666667,23,22,2,0,0,0,0.0,5,0,37,57.8125,19,73.076923076923,741,0.0,0,0,0,0,0,0,10,50.0,23,0,0,3,73,3,21,14,488,14,10,0,0,9,0,4,0,0,5,0,0,0,0,0,0,8,0.0,1,6,0,20,5,14,60.869565217391,0,176,176,0,38,4,8,0.23578671,0.214,0.0
Rade Krunić,155449,Super Lig 24/25,Trendyol Süper Lig,Fenerbahçe,6.1,1,0,0,0,0,1,1,100.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,11,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,1,0,0.0,0,0,1,0,1,0,1,0.00076275,0.0,0.0
Rade Krunić,155449,Super Lig 23/24,Trendyol Süper Lig,Fenerbahçe,6.9083333333333,12,0,0,1,0,350,410,85.365853658537,147,203,96,9,4,80.0,15,6,0,0,0,0,0.0,12,3,30,50.847457627119,24,68.571428571429,779,0.0,0,0,0,0,0,0,15,57.692307692308,5,0,0,9,86,0,19,10,523,12,11,2,0,9,0,3,0,0,2,0,0,0,0,0,0,9,0.0,9,5,1,26,10,10,66.666666666667,0,166,245,0,32,0,12,0.64960202,1.3721,0.0
Rade Krunić,155449,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,7.0375,8,1,2,0,2,267,303,88.118811881188,139,128,70,8,7,87.5,12,11,2,0,0,0,0.0,6,2,24,51.063829787234,12,66.666666666667,667,16.666666666667,0,0,0,0,0,0,11,68.75,10,1,1,6,58,3,18,14,404,5,7,0,0,9,0,1,0,0,1,0,0,0,0,0,0,8,0.0,8,8,4,16,20,6,50.0,0,156,151,0,29,0,8,0.59060688,0.4135,0.0
Rade Krunić,155449,UEFA Champions League 23/24,UEFA Champions League,Milan,6.825,4,0,0,0,0,117,129,90.697674418605,59,62,22,8,0,0.0,4,3,2,0,0,4,66.666666666667,1,1,7,50.0,2,100.0,219,0.0,0,0,0,0,0,0,6,75.0,4,0,0,1,17,1,5,2,156,3,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0.0,8,0,6,8,4,2,50.0,0,62,73,0,13,0,4,0.77565772,0.0267,0.0
Rade Krunić,155449,Serie A 23/24,Serie A,Milan,6.85,10,0,1,0,0,384,424,90.566037735849,246,139,48,5,2,100.0,10,11,3,0,0,1,25.0,2,0,23,56.09756097561,11,64.705882352941,694,0.0,0,0,0,0,0,0,5,45.454545454545,14,0,0,3,54,3,10,3,517,11,10,0,0,5,0,0,0,0,1,0,0,0,0,0,0,8,0.0,5,2,4,11,12,8,80.0,0,255,173,0,41,0,10,0.28865438,0.1418,0.0
Aleksandar Katai,110701,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.64,25,21,7,15,3,657,819,80.21978021978,157,500,328,40,34,56.666666666667,19,3,0,0,0,5,11.111111111111,119,56,65,45.454545454545,26,47.272727272727,1826,17.647058823529,2,2,0,0,5,0,33,60.0,6,0,0,24,303,20,61,32,1220,12,20,3,0,8,10,21,1,0,2,0,0,0,0,0,0,22,0.0,39,60,45,55,16,16,84.210526315789,0,170,649,9,76,0,25,0.0,0.0,0.0
Aleksandar Katai,110701,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.6222222222222,27,13,12,12,9,415,508,81.692913385827,114,306,200,35,31,58.490566037736,4,4,2,0,0,5,18.518518518519,87,32,46,49.462365591398,21,52.5,1282,14.942528735632,0,0,0,0,3,0,21,61.764705882353,9,0,0,10,179,14,27,16,786,12,11,2,0,5,8,20,0,0,1,0,0,0,0,0,0,13,0.0,35,53,27,34,17,3,75.0,0,118,417,9,39,0,27,0.0,0.0,0.0
Aleksandar Katai,110701,Superliga 23/24,Mozzart Bet Superliga,FK Crvena zvezda,7.1565217391304,23,9,5,9,4,277,348,79.597701149425,64,222,151,21,14,58.333333333333,5,3,1,0,0,9,45.0,52,22,35,46.666666666667,15,40.540540540541,910,17.307692307692,2,2,0,0,3,0,11,64.705882352941,3,0,0,8,125,6,12,9,538,16,16,2,0,7,5,11,0,0,0,0,0,0,0,0,0,8,0.0,21,24,20,17,9,5,100.0,0,69,299,2,28,0,23,0.0,0.0,0.0
Aleksandar Katai,110701,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.6,7,0,1,0,0,47,68,69.117647058824,13,34,22,5,1,50.0,1,0,2,0,0,2,50.0,3,2,4,25.0,6,42.857142857143,203,0.0,0,0,0,0,0,0,3,60.0,4,0,0,2,35,2,6,2,106,2,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0.0,5,2,4,5,0,1,100.0,0,19,49,0,12,0,8,0.4995813,0.1936,0.0
Aleksandar Katai,110701,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,6.45,2,0,0,0,0,4,6,66.666666666667,4,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,24,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0.0,0,4,2,0,0,0,2,5.411e-05,0.0,0.0
Aleksandar Katai,110701,UEFA Champions League 23/24,UEFA Champions League,FK Crvena zvezda,6.76,5,1,1,0,0,15,21,71.428571428571,7,9,4,2,3,100.0,2,0,0,0,0,1,33.333333333333,6,2,6,46.153846153846,4,80.0,83,16.666666666667,0,0,0,0,0,0,0,0.0,1,0,0,6,17,1,1,1,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,3,0,3,1,50.0,0,9,15,0,4,0,5,0.51430104,0.3683,0.0
Timi Max Elšnik,827371,Superliga 25/26,Mozzart Bet Superliga,FK Crvena zvezda,7.204,25,2,3,0,1,1032,1184,87.162162162162,372,660,370,44,17,54.838709677419,47,17,4,0,0,33,27.966101694915,33,16,82,57.746478873239,23,48.936170212766,1746,6.0606060606061,0,0,0,0,2,0,47,61.038961038961,10,0,0,14,294,9,58,31,1585,18,21,1,1,14,2,6,0,0,3,0,0,0,0,0,0,20,0.0,44,31,118,77,16,31,65.957446808511,0,402,782,3,102,3,25,0.0,0.0,0.0
Timi Max Elšnik,827371,Superliga 24/25,Mozzart Bet Superliga,FK Crvena zvezda,7.5137931034483,29,4,9,2,10,1358,1558,87.163029525032,569,831,404,68,25,55.555555555556,58,28,4,0,0,42,31.818181818182,44,13,97,50.259067357513,35,58.333333333333,2297,9.0909090909091,0,0,0,2,4,1,68,68.0,31,0,0,16,363,24,87,61,2047,14,36,0,0,26,2,17,2,0,4,0,0,0,0,0,0,26,25.0,66,45,132,100,29,42,72.413793103448,0,618,1072,4,149,0,29,0.0,0.0,0.0
Timi Max Elšnik,827371,UEFA Europa League 25/26,UEFA Europa League,FK Crvena zvezda,6.9444444444444,9,0,2,0,2,298,371,80.323450134771,138,160,79,12,5,62.5,12,7,0,0,0,12,31.578947368421,7,1,24,41.379310344828,13,61.904761904762,708,0.0,0,0,0,0,0,0,17,42.5,21,0,0,6,118,2,34,15,517,8,16,0,0,10,0,3,0,0,4,0,0,0,0,0,0,7,0.0,12,8,38,40,6,8,66.666666666667,0,158,213,0,32,3,9,1.30208373,0.466,0.0
Timi Max Elšnik,827371,UEFA Champions League 24/25,UEFA Champions League,FK Crvena zvezda,7.2875,8,0,1,0,2,285,356,80.056179775281,121,186,84,19,8,100.0,23,6,1,0,0,22,36.666666666667,6,3,36,54.545454545455,7,38.888888888889,720,0.0,0,0,0,0,0,0,27,60.0,14,0,2,8,128,2,29,16,541,5,12,0,0,11,3,1,0,0,1,0,0,0,0,0,0,8,0.0,19,8,60,45,22,13,56.521739130435,0,140,276,0,37,0,8,1.69843585,0.2916,0.0
