İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Ibrahim Kane,906045,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.7166666666667,1,0,166,206,80.58,14,10,16,84.21,0,0,0,7,58.33,11,3,5,25.0,842,9.091,0,0,0,3,60.0,5,2,22,17,26,2,2,1,0,0,0,8,12,5,0,0,49,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Arinaldo Rrapaj,971491,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.2142857142857,1,2,320,399,80.2,43,28,25,78.13,3,1,1,6,40.0,33,8,4,21.05,1135,3.03,1,1,3,32,60.38,4,3,23,14,9,1,0,0,0,0,0,14,15,53,0,1,40,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Arinaldo Rrapaj,971491,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.1153846153846,1,3,290,378,76.72,50,23,20,76.92,1,0,0,5,33.33,16,6,9,60.0,1078,6.25,0,0,1,21,56.76,1,5,23,17,6,0,2,3,0,0,0,13,15,37,0,0,45,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Luka Stankovski,1063157,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.3333333333333,0,0,20,23,86.96,0,1,0,0.0,1,0,0,1,100.0,0,0,0,0.0,64,0.0,0,0,0,2,66.67,0,0,1,3,1,0,0,0,0,0,0,0,1,3,0,0,1,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Elias Telles,981419,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.115,2,1,716,887,80.72,119,17,13,76.47,5,0,1,5,45.45,22,11,40,61.54,1800,9.091,1,1,1,80,55.56,42,17,51,43,37,0,8,0,0,0,0,19,11,144,0,1,207,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Elias Telles,981419,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.9,1,0,122,152,80.26,15,3,5,71.43,1,0,0,1,50.0,3,1,9,69.23,315,33.33,0,0,0,11,55.0,13,1,4,5,7,0,4,0,0,0,0,2,2,20,0,0,33,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Husol,1490703,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.85,0,0,131,185,70.81,6,14,48,71.64,3,0,0,13,35.14,18,3,14,46.67,1003,0.0,0,0,0,3,42.86,4,3,12,18,18,9,1,0,0,0,0,12,37,7,0,0,45,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Husol,1490703,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.6846153846154,1,0,87,116,75.0,2,5,16,64.0,0,0,0,6,33.33,9,4,4,57.14,453,11.11,0,0,0,3,75.0,9,1,2,9,6,2,0,1,0,0,0,4,18,4,0,0,16,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Husol,1490703,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.45,0,0,3,6,50.0,0,0,2,66.67,0,0,0,0,0.0,0,0,1,100.0,50,0.0,0,0,0,0,0.0,2,0,2,1,3,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Demchenko,1131247,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.9,0,2,234,298,78.52,24,11,9,69.23,0,0,0,6,31.58,14,2,17,53.13,975,0.0,0,0,3,14,51.85,14,6,9,9,12,0,1,0,0,0,0,11,19,27,0,0,69,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Demchenko,1131247,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.8384615384615,0,0,804,943,85.26,91,7,7,77.78,2,0,0,4,30.77,22,3,40,66.67,2128,0.0,0,0,1,53,55.79,31,7,16,15,33,0,7,0,0,0,0,22,13,95,0,0,214,27,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Demchenko,1131247,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.0035714285714,0,0,724,871,83.12,87,15,18,62.07,6,0,0,10,33.33,36,6,29,54.72,2277,0.0,0,0,7,39,54.93,30,16,23,20,50,3,9,1,0,0,0,25,30,71,0,0,221,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Cheliadin,990195,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.8,0,0,2,2,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,15,0.0,0,0,0,0,0.0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Danyil Alefirenko,1088720,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.7894736842105,0,1,203,306,66.34,13,7,43,71.67,2,0,0,16,36.36,16,7,5,33.33,929,0.0,0,0,0,8,57.14,3,4,19,8,17,3,1,1,0,0,0,9,44,14,0,0,40,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Danyil Alefirenko,1088720,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.6,1,3,263,396,66.41,26,8,38,57.58,4,0,0,17,30.91,20,6,14,35.9,1275,5.0,0,0,0,13,48.15,9,7,16,18,24,3,2,0,0,0,0,14,55,27,0,0,77,25,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Salabay,1105887,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.6933333333333,2,0,188,241,78.01,12,4,25,69.44,4,0,0,8,44.44,19,5,11,31.43,1013,10.53,0,0,0,6,46.15,26,10,22,24,34,1,1,0,0,0,0,11,18,13,0,0,60,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Salabay,1105887,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.7166666666667,1,1,100,127,78.74,6,4,19,59.38,5,0,0,2,20.0,11,5,9,23.68,650,9.091,0,0,0,1,33.33,3,1,17,14,4,5,1,0,0,0,0,5,10,3,0,0,32,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Kryvoruchko,1484429,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.5375,0,0,65,92,70.65,4,2,2,66.67,4,0,0,0,0.0,4,3,0,0.0,312,0.0,0,0,0,3,42.86,3,3,3,11,2,0,0,0,0,0,0,3,4,7,0,0,18,7,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Kryvoruchko,1484429,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.625,0,0,40,51,78.43,4,1,1,100.0,0,0,0,0,0.0,2,0,1,33.33,174,0.0,0,0,0,0,0.0,8,1,1,1,0,1,0,0,0,0,0,2,3,1,0,0,14,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Denysenko,1865460,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.7666666666667,0,0,24,33,72.73,3,0,4,66.67,0,0,0,0,0.0,6,3,1,14.29,132,0.0,0,0,0,3,75.0,1,1,4,3,2,0,1,0,0,0,0,1,2,4,0,0,5,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Denysenko,1865460,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.4666666666667,0,0,8,12,0.0,1,0,0,0.0,1,0,0,0,0.0,1,0,0,0.0,41,0.0,0,0,0,1,0.0,0,0,1,2,3,0,1,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Eduard Kozik,997080,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.935,1,1,872,1003,86.94,70,5,10,100.0,4,0,0,2,50.0,10,2,41,58.57,1800,10.0,0,0,1,72,53.33,55,14,7,19,36,0,13,0,0,0,0,20,4,135,0,0,197,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Eduard Kozik,997080,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.7333333333333,0,0,620,785,78.98,67,7,11,64.71,6,0,0,7,30.43,8,3,40,50.63,1890,0.0,0,0,0,69,53.08,57,12,11,40,61,0,9,0,0,0,0,21,23,130,0,0,218,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Zurab Rukhadze,1140006,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.4,0,0,38,50,76.0,7,1,0,0.0,0,0,0,1,33.33,0,0,4,44.44,117,0.0,0,0,0,2,33.33,2,1,2,2,2,0,0,0,0,0,0,1,3,6,0,0,14,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.0181818181818,1,0,350,414,84.54,36,0,3,42.86,2,0,1,0,0.0,11,6,27,69.23,896,9.091,0,0,0,18,40.0,37,6,1,7,18,0,4,0,0,0,0,10,3,45,0,1,102,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.0428571428571,1,0,560,651,86.02,63,2,5,83.33,2,0,0,0,0.0,10,5,18,52.94,1260,10.0,0,0,0,44,57.14,51,9,6,9,23,0,8,0,0,0,0,13,1,77,0,0,137,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Mykyta Burda,190453,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.0,1,0,1002,1185,84.56,124,4,23,74.19,7,0,0,2,15.38,21,7,41,58.57,2520,4.762,0,0,0,94,58.02,79,22,13,31,83,0,15,0,0,0,0,28,13,162,0,0,294,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.68,0,0,392,451,86.92,37,1,1,100.0,2,0,0,0,0.0,3,2,12,34.29,715,0.0,0,0,0,34,50.75,23,8,1,5,12,0,4,0,0,0,0,7,0,67,0,0,86,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.9,0,0,1218,1400,87.0,89,1,7,87.5,5,0,0,1,50.0,5,2,54,65.06,2160,0.0,0,0,0,90,48.91,62,19,10,17,46,0,22,0,0,0,0,24,2,184,0,0,293,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valeriy Bondarenko,864099,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.15,1,0,1015,1175,86.38,85,6,3,50.0,4,0,0,1,33.33,9,3,74,64.91,2340,11.11,0,0,0,102,57.63,86,27,8,21,65,0,24,1,0,0,0,26,3,177,0,0,349,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,6.9818181818182,2,2,562,720,78.06,71,13,9,81.82,2,0,0,10,29.41,27,9,20,50.0,1980,7.407,0,0,2,50,53.76,34,15,10,18,37,1,3,0,0,0,0,21,34,93,0,0,164,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.0535714285714,5,2,822,1057,77.77,83,27,12,66.67,5,0,0,23,34.85,24,9,49,56.32,2520,20.83,0,0,0,50,48.54,44,13,12,34,61,1,9,0,0,0,0,28,66,103,0,0,222,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrei Tsurikov,122303,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.925,4,0,511,685,74.6,55,15,13,68.42,3,0,0,21,38.89,27,8,34,56.67,1854,14.81,0,0,0,25,44.64,29,5,7,31,38,1,2,0,0,0,0,20,54,56,0,0,135,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andriy Poniedielnik,937075,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.0590909090909,0,1,677,820,82.56,73,15,14,77.78,1,0,0,19,37.25,24,8,45,64.29,1980,0.0,0,0,0,38,50.67,54,14,25,25,51,0,10,0,0,0,0,19,51,75,0,0,218,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,3,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yehor Popravka,1859691,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.75,0,0,333,412,80.83,30,1,7,87.5,2,0,0,2,22.22,1,0,22,57.89,1069,0.0,0,0,0,13,37.14,15,5,2,9,41,0,3,0,0,0,0,11,9,35,0,0,132,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Shershen,1912874,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.2,0,0,59,66,89.39,0,0,0,0.0,0,0,0,0,0.0,0,0,1,100.0,90,0.0,0,0,0,8,66.67,8,1,0,0,2,0,0,0,0,0,0,1,0,12,0,0,18,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Pakholiuk,1440484,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,7.3190476190476,0,0,422,506,83.4,38,0,1,100.0,1,0,0,0,0.0,0,0,6,85.71,1890,0.0,0,0,0,133,62.44,8,3,4,1,1,0,0,0,74,7,1,21,0,213,20,0,66,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Pakholiuk,1440484,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,7.1692307692308,0,0,488,560,87.14,15,0,0,0.0,2,0,0,0,0.0,0,0,5,71.43,2070,0.0,0,0,0,198,75.29,10,3,4,1,1,0,0,0,61,9,2,23,0,263,19,0,69,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Tymur Puzankov,988217,Premier League 25/26,Ukrainian Premier League,Kolos Kovalivka,8.0,0,0,30,40,75.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,9,52.94,0,0,0,0,0,0,0,0,5,1,0,1,0,17,0,0,3,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Mysak,109003,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.6,0,0,19,24,79.17,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,4,50.0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,1,0,5,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Honcharenko,802013,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,6.85,0,0,212,241,87.97,21,2,1,100.0,1,0,0,0,0.0,1,0,16,66.67,502,0.0,0,0,0,19,51.35,15,1,5,5,16,0,3,0,0,0,0,5,0,37,0,0,61,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Horokh,1005826,Premier League 24/25,Ukrainian Premier League,Kolos Kovalivka,6.8333333333333,0,0,65,76,85.53,5,1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,270,0.0,0,0,0,19,63.33,1,0,1,0,0,0,0,0,8,0,0,3,0,30,4,0,9,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valentyn Horokh,1005826,Premier League 23/24,Ukrainian Premier League,Kolos Kovalivka,7.4,0,0,22,28,78.57,3,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,90,0.0,0,0,0,13,68.42,0,0,0,0,0,0,0,0,2,1,0,1,0,19,0,0,4,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
