İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Oleksandr Beliaiev,891473,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.62,0,0,44,53,83.02,5,1,3,50.0,0,0,0,0,0.0,3,1,2,25.0,199,0.0,0,0,0,0,0.0,3,3,1,1,2,0,3,0,0,0,0,3,0,1,0,0,13,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Kozak,795681,Premier League 25/26,Ukrainian Premier League,Kudrivka,7.065,3,0,355,466,76.18,24,18,49,81.67,2,0,0,23,41.07,26,12,17,30.36,1539,11.54,0,0,4,31,64.58,11,3,30,22,32,9,6,0,0,0,0,18,56,48,0,0,84,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Kozak,795681,Premier League 24/25,Ukrainian Premier League,Kudrivka,7.1454545454545,1,1,195,262,74.43,15,14,29,82.86,2,0,0,8,38.1,15,5,10,24.39,840,6.667,0,0,1,16,55.17,4,6,27,11,7,3,1,1,0,0,0,9,21,29,0,0,31,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yevhenii Morozko,847356,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.7736842105263,2,2,279,363,76.86,29,16,32,74.42,2,0,0,19,55.88,20,8,13,43.33,1294,10.0,1,1,6,19,54.29,14,11,32,16,36,1,4,1,0,0,0,18,34,35,0,0,71,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Svityukha,1146616,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.76,0,0,77,116,66.38,6,3,25,75.76,2,0,0,3,25.0,15,2,13,52.0,491,0.0,0,0,0,5,41.67,7,3,26,8,13,1,0,1,0,0,0,4,12,12,0,0,29,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Svityukha,1146616,Premier League 24/25,Ukrainian Premier League,Kudrivka,6.7333333333333,0,0,2,5,0.0,0,0,1,100.0,0,0,0,1,0.0,0,0,0,0.0,21,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artur Dumaniuk,903554,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.87,1,1,543,658,82.52,54,11,10,90.91,4,0,0,1,50.0,20,4,33,48.53,1453,5.0,0,0,1,39,59.09,43,20,11,24,42,0,10,2,0,0,0,16,2,66,0,0,182,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Nagnoynyi,1155820,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.6529411764706,1,0,385,481,80.04,42,3,7,53.85,3,0,0,1,20.0,12,1,14,40.0,1173,8.333,0,0,0,26,50.0,10,9,15,18,27,0,5,0,0,0,0,12,5,52,0,0,106,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Jair Collahuazo,1470459,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.8,0,0,91,108,84.26,7,0,1,100.0,0,0,0,2,100.0,2,0,7,58.33,232,0.0,0,0,0,11,57.89,7,0,3,2,7,0,2,0,0,0,0,2,2,19,0,0,31,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Marian Faryna,1514356,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.825,0,0,86,106,81.13,6,0,2,100.0,2,0,0,0,0.0,1,0,8,53.33,283,0.0,0,0,0,11,45.83,13,2,3,1,4,0,0,0,0,0,0,3,0,24,0,0,37,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksii Husiev,1159583,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.7,0,0,28,38,73.68,5,0,3,100.0,1,0,0,2,50.0,2,0,1,33.33,109,0.0,0,0,0,2,100.0,4,1,2,3,5,0,0,0,0,0,0,1,4,2,0,0,10,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yaroslav Kysyl,1393616,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5,0,0,7,11,0.0,0,1,0,0.0,0,0,0,0,0.0,0,0,1,0.0,42,0.0,0,0,0,1,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,5,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Bogdan Veklyak,1102978,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.66,0,0,287,355,80.85,19,4,0,0.0,1,0,0,1,50.0,1,0,16,51.61,648,0.0,0,0,0,33,50.0,13,7,3,3,10,0,5,1,0,0,0,7,2,66,0,0,72,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Miroslav Serdyuk,1648166,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.625,0,0,658,790,83.29,59,2,2,100.0,2,0,0,1,33.33,6,1,42,49.41,1800,0.0,0,0,0,55,45.45,67,25,9,12,48,2,12,0,0,0,0,19,3,121,0,0,203,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Valerii Rohozynskyi,792462,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.57,1,0,130,188,69.15,12,1,10,83.33,1,0,0,4,22.22,6,2,9,60.0,608,16.67,0,0,0,9,42.86,13,7,11,6,21,1,0,0,0,0,0,4,18,21,0,0,45,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Macheliuk,887196,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5857142857143,0,0,588,750,78.4,64,13,21,58.33,0,0,0,23,46.94,5,2,40,46.51,1890,0.0,0,0,0,45,54.22,59,22,45,15,67,1,5,0,0,0,0,19,49,83,0,0,198,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Melnychuk,1001729,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.5882352941176,0,1,482,619,77.87,46,11,9,64.29,3,0,0,10,32.26,1,0,18,52.94,1381,0.0,0,0,0,45,51.14,27,9,6,8,50,0,5,1,0,0,0,15,31,88,0,0,119,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Melnychuk,1001729,Premier League 24/25,Ukrainian Premier League,Kudrivka,6.7090909090909,0,1,289,360,80.28,33,5,6,66.67,3,0,1,6,37.5,4,2,9,45.0,827,0.0,1,0,0,29,56.86,18,8,8,13,31,0,3,0,0,0,0,9,16,51,0,1,62,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Yashkov,220805,Premier League 25/26,Ukrainian Premier League,Kudrivka,7.0933333333333,0,1,297,356,83.43,21,1,0,0.0,2,0,0,0,0.0,0,0,7,87.5,1350,0.0,0,0,0,118,69.41,5,3,4,0,0,0,0,0,52,2,1,15,0,170,24,0,57,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Lyopka,793119,Premier League 25/26,Ukrainian Premier League,Kudrivka,6.76,0,0,100,119,84.03,5,0,0,0.0,0,0,0,0,0.0,0,0,2,50.0,450,0.0,0,0,0,30,63.83,1,0,0,0,0,0,0,0,19,0,2,5,0,47,11,0,20,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Illia Karavashchenko,966623,Premier League 25/26,Ukrainian Premier League,Kudrivka,7.3,0,0,48,61,78.69,2,0,0,0.0,0,0,0,0,0.0,0,0,2,100.0,180,0.0,0,0,0,24,70.59,3,1,0,0,0,0,0,0,4,1,0,2,0,34,1,0,6,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
