İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Artem Cheliadin,990195,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.8928571428571,2,0,641,783,81.86,72,10,30,81.08,11,0,0,7,35.0,23,7,43,48.31,2070,8.696,0,0,2,41,59.42,30,12,44,37,61,1,8,2,0,0,0,22,20,69,0,0,214,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Salabay,1105887,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.9363636363636,1,0,257,330,77.88,16,13,45,65.22,2,1,1,5,26.32,23,7,17,32.69,1132,4.348,0,0,0,5,45.45,9,3,29,21,14,2,1,1,0,0,0,11,19,11,0,1,63,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.7217391304348,0,0,826,967,85.42,61,0,2,66.67,0,0,0,1,25.0,7,2,34,51.52,1798,0.0,0,0,0,77,53.47,40,14,2,20,39,0,9,0,0,0,0,18,4,144,0,0,207,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Daniil Khrypchuk,1147341,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.6473684210526,0,0,561,671,83.61,63,1,1,100.0,3,2,2,0,0.0,5,1,23,44.23,1208,0.0,0,0,0,48,46.6,37,9,3,19,40,0,10,0,0,0,0,10,2,103,0,2,143,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Navin Malysh,1146070,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.7857142857143,3,0,168,208,80.77,13,4,6,85.71,2,0,0,1,50.0,10,4,9,50.0,722,30.0,0,0,0,6,54.55,6,3,15,5,9,0,0,0,0,0,0,7,2,11,0,0,53,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Perduta,150231,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,7.03,0,3,929,1168,79.54,96,19,38,73.08,1,1,1,28,38.36,8,3,24,40.68,2550,0.0,0,0,0,54,45.0,36,6,49,19,66,3,7,0,0,0,0,28,73,120,0,1,278,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Perduta,150231,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.9178571428571,0,2,1031,1212,85.07,75,18,23,67.65,4,0,0,18,41.86,2,0,31,62.0,2520,0.0,0,0,0,47,48.45,69,14,29,25,79,0,11,2,0,0,0,28,43,97,0,0,317,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Ndukve,1186166,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.9689655172414,4,2,231,303,76.24,11,17,29,76.32,2,0,0,2,25.0,31,14,18,26.87,1364,12.9,0,0,2,5,38.46,2,3,34,21,9,9,4,1,0,0,0,9,8,13,0,0,53,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Nesterenko,1118028,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.75,2,1,166,213,77.93,10,6,31,70.45,0,0,0,9,52.94,14,4,10,28.57,988,14.29,0,0,0,9,64.29,8,4,29,18,14,9,1,0,0,0,0,7,17,14,0,0,52,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Nesterenko,1118028,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.724,2,0,252,323,78.02,30,5,49,83.05,2,0,0,8,30.77,20,6,12,30.0,1388,10.0,0,0,0,9,47.37,4,6,32,22,13,4,0,0,0,0,0,12,26,19,0,0,60,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kulakovskyi,1034995,Premier League 24/25,Ukrainian Premier League,Vorskla Poltava,6.4,0,0,28,34,82.35,3,0,1,100.0,1,0,0,0,0.0,0,0,4,57.14,139,0.0,0,0,0,1,33.33,0,1,2,3,10,0,0,0,0,0,0,1,0,3,0,0,11,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Anton Glushchenko,1142416,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.8125,1,0,80,121,66.12,12,4,17,73.91,3,0,0,1,9.09,6,3,4,50.0,403,16.67,0,0,0,6,46.15,3,1,9,6,6,1,0,0,0,0,0,3,11,13,0,0,22,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Chernysh,1391196,Premier League 23/24,Ukrainian Premier League,Vorskla Poltava,6.25,0,0,6,7,0.0,0,1,0,0.0,0,0,0,0,0.0,1,0,0,0.0,40,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
