İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Denys Teslyuk,1405512,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,1,0,14,22,63.64,1,0,2,40.0,0,0,0,0,0.0,8,1,7,28.0,219,12.5,0,0,0,0,0.0,3,0,4,5,1,1,1,0,0,0,0,1,1,0,0,0,3,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Teslyuk,1405512,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.4777777777778,0,0,46,72,63.89,1,1,7,58.33,1,0,0,6,42.86,8,0,8,21.62,563,0.0,0,0,0,0,0.0,7,1,7,11,8,2,3,0,0,0,0,2,14,3,0,0,8,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kostiantyn Bychek,1398332,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5909090909091,0,0,30,44,68.18,1,2,5,83.33,0,0,0,0,0.0,9,5,11,44.0,433,0.0,0,0,0,0,0.0,4,0,6,4,3,1,1,0,0,0,0,4,2,0,0,0,8,12,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Kostiantyn Bychek,1398332,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.6894736842105,2,1,118,169,69.82,9,13,28,52.83,0,0,0,8,33.33,29,10,21,34.43,1048,6.897,0,0,0,2,50.0,5,4,13,8,13,5,0,0,0,0,0,11,24,4,0,0,36,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Kozlov,1516152,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,0,0,1,2,0.0,1,1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,26,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksii Tovarchi,2266840,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.45,0,0,0,1,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,50.0,39,0.0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,2,2,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,
Maksym Tretyakov,287665,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.75,0,1,96,148,64.86,7,9,13,68.42,0,0,0,9,34.62,7,2,8,57.14,526,0.0,0,0,2,6,46.15,2,2,6,4,4,0,1,0,0,0,0,3,26,13,0,0,28,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Chekh,904851,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.8133333333333,0,0,367,449,81.74,35,6,6,66.67,5,0,0,2,50.0,13,7,9,34.62,1277,0.0,0,0,0,15,44.12,22,8,21,17,27,0,8,0,0,0,0,14,4,34,0,0,128,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ivan Nesterenko,1118028,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.66875,1,1,112,148,75.68,7,7,14,58.33,1,0,0,7,43.75,10,4,6,15.38,942,10.0,0,0,0,5,45.45,5,4,28,16,8,12,1,0,0,0,0,10,16,11,0,0,28,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ruslan Chernenko,793462,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.8,0,1,195,251,77.69,17,6,2,100.0,1,0,0,3,37.5,6,1,10,52.63,885,0.0,0,0,3,12,34.29,21,13,15,12,16,0,7,0,0,0,0,10,8,35,0,0,70,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ruslan Chernenko,793462,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,7.0037037037037,1,2,454,592,76.69,75,38,20,86.96,4,0,0,18,36.73,35,8,15,44.12,2048,2.857,1,0,8,48,52.17,21,14,36,26,36,2,9,0,0,0,0,25,49,92,0,0,117,27,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Ruslan Chernenko,793462,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,7.2625,3,2,769,968,79.44,137,37,6,75.0,3,0,0,12,30.0,59,17,15,40.54,2469,5.085,0,0,25,88,51.16,27,10,46,13,38,0,6,1,0,0,0,27,40,172,0,0,185,30,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Artem Kulakovskyi,1034995,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,0,0,96,112,85.71,8,3,3,75.0,2,0,0,1,33.33,1,0,0,0.0,559,0.0,0,0,0,6,46.15,2,3,18,10,10,0,3,0,0,0,0,6,3,13,0,0,26,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Roman Volokhatyi,1648275,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.58,1,0,67,93,72.04,11,2,4,80.0,1,0,0,3,60.0,2,1,4,28.57,353,50.0,0,0,0,4,36.36,10,2,6,7,9,0,1,0,0,0,0,3,5,11,0,0,25,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Medynsky,792541,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5076923076923,0,0,106,153,69.28,7,1,7,58.33,1,0,0,3,27.27,3,1,4,16.67,602,0.0,0,0,0,5,35.71,6,3,16,7,14,1,1,0,0,0,0,6,11,14,0,0,35,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Medynsky,792541,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.6785714285714,0,1,299,395,75.7,28,16,23,65.71,4,0,0,16,35.56,15,1,20,37.74,1175,0.0,0,0,0,18,46.15,9,5,35,8,26,3,2,0,0,0,0,12,45,39,0,0,92,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Igor Medynsky,792541,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,7.0086956521739,0,0,361,515,70.1,30,18,50,73.53,2,0,0,18,29.51,23,7,31,37.35,1729,0.0,0,0,0,30,56.6,32,10,42,13,35,1,3,0,0,0,0,17,61,53,0,0,122,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Slobodian,798995,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.8266666666667,1,1,157,216,72.69,16,19,9,75.0,2,0,0,6,40.0,8,3,5,17.24,1039,12.5,1,1,1,6,40.0,13,5,16,16,13,1,3,2,0,0,0,12,15,15,0,0,42,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Slobodian,798995,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.6421052631579,2,0,95,121,78.51,11,10,3,37.5,0,0,0,4,57.14,8,5,2,20.0,720,25.0,1,0,0,3,42.86,5,5,7,6,13,0,1,0,0,0,0,6,7,7,0,0,24,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleh Slobodian,798995,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,6.6111111111111,0,0,166,225,73.78,9,10,3,33.33,1,0,0,4,44.44,11,1,7,23.33,1170,0.0,0,0,3,9,52.94,5,4,11,10,14,1,3,0,0,0,0,15,9,17,0,0,43,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yegor Prokopenko,914002,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5052631578947,0,1,128,205,62.44,9,7,10,47.62,3,0,0,2,33.33,5,1,13,30.23,1097,0.0,0,0,0,7,33.33,22,7,14,14,27,1,3,0,0,0,0,10,6,21,0,0,72,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yegor Prokopenko,914002,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.5,0,0,11,18,61.11,1,0,1,33.33,0,0,0,0,0.0,1,0,3,50.0,100,0.0,0,0,0,1,33.33,1,0,3,2,4,0,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yegor Prokopenko,914002,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,6.628,0,0,278,417,66.67,43,14,26,63.41,7,0,0,11,28.95,8,0,40,56.34,1869,0.0,0,0,0,28,39.44,31,11,17,34,51,1,1,0,0,0,0,17,38,71,0,0,149,25,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Taras Moroz,937083,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5666666666667,0,0,41,61,67.21,1,0,0,0.0,0,1,1,0,0.0,0,0,10,58.82,265,0.0,0,0,0,2,33.33,2,0,2,3,1,0,0,0,0,0,0,3,0,6,0,1,25,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Taras Moroz,937083,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.425,0,0,146,185,78.92,19,1,3,100.0,4,0,0,0,0.0,8,0,10,58.82,837,0.0,0,0,0,8,44.44,19,7,8,13,15,0,1,0,0,0,0,7,1,18,0,0,65,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Taras Moroz,937083,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,6.5642857142857,0,0,362,469,77.19,35,9,8,100.0,11,0,2,1,50.0,13,1,39,44.83,2033,0.0,0,0,0,32,51.61,34,17,20,82,38,0,12,0,0,0,0,23,2,62,0,2,185,26,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Pavlo Polehenko,795991,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.45625,0,0,426,528,80.68,45,4,8,88.89,0,0,0,20,50.0,3,1,13,38.24,1415,0.0,0,0,1,37,49.33,33,18,5,4,49,0,3,0,0,0,0,15,40,75,0,0,113,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrii Lomnytskyi,1901836,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.6,0,0,91,123,73.98,5,0,0,0.0,0,0,0,0,0.0,2,0,11,55.0,484,0.0,0,0,0,9,33.33,23,1,0,3,6,0,5,0,0,0,0,6,0,27,0,0,51,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Andrii Lomnytskyi,1901836,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.4333333333333,0,0,9,12,75.0,0,0,0,0.0,0,0,0,0,0.0,1,0,2,66.67,49,0.0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Pryimak,919427,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,7.06,1,1,520,643,80.87,79,6,3,60.0,3,0,0,1,33.33,9,4,31,50.82,1350,11.11,0,0,0,91,57.59,50,16,13,10,18,0,6,0,0,0,0,14,3,158,0,0,151,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Pryimak,919427,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,7.0,0,1,1141,1349,84.58,118,11,3,50.0,6,0,0,3,17.65,11,6,49,50.52,2610,0.0,0,0,1,118,54.13,65,24,24,25,69,0,27,2,0,0,0,27,17,218,0,0,331,29,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Vladyslav Pryimak,919427,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,7.1136363636364,1,0,782,947,82.58,83,4,10,71.43,7,0,0,8,38.1,15,4,52,50.98,2040,6.667,0,0,0,96,53.63,50,13,26,20,52,0,13,0,0,0,0,22,21,179,0,0,309,22,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Feshchenko,2053688,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.625,0,0,14,18,77.78,1,0,0,0.0,0,0,0,0,0.0,1,0,1,33.33,64,0.0,0,0,0,1,25.0,4,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Yevgeniy Shevchenko,797321,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.53,0,1,322,445,72.36,31,11,11,50.0,7,0,0,14,36.84,15,5,34,58.62,1800,0.0,0,0,0,20,36.36,40,18,11,31,34,1,2,1,0,0,0,20,38,55,0,0,133,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Oleksandr Zhovtenko,1840575,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.4666666666667,0,0,47,67,70.15,5,1,0,0.0,2,0,0,0,0.0,0,0,3,42.86,220,0.0,0,0,0,10,38.46,10,3,5,4,3,0,0,0,0,0,0,3,0,26,0,0,21,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Dmytro Semenov,936737,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.735,0,0,400,507,78.9,38,2,3,75.0,4,0,0,0,0.0,4,1,40,56.34,1601,0.0,0,0,0,52,53.61,68,15,10,24,40,1,20,0,0,0,0,16,3,97,0,0,184,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Hrysio,800223,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.5,0,0,19,28,67.86,3,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,91,0.0,0,0,0,3,50.0,1,2,1,1,3,0,0,0,0,0,0,1,1,6,0,0,15,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Hrysio,800223,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.2733333333333,0,0,259,330,78.48,26,4,5,31.25,1,1,1,2,25.0,2,1,10,38.46,946,0.0,0,0,0,17,48.57,23,9,8,15,30,1,2,0,0,0,0,11,8,35,0,1,79,15,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Maksym Hrysio,800223,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,6.5846153846154,0,1,214,279,76.7,28,8,10,62.5,5,0,0,12,63.16,6,0,13,38.24,952,0.0,0,0,0,14,51.85,25,5,5,22,49,0,4,0,0,0,0,11,19,27,0,0,108,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Marchenko,1516153,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.7333333333333,0,0,105,131,80.15,3,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,510,0.0,0,0,0,30,57.69,3,1,0,0,0,0,0,0,9,3,1,6,0,52,5,0,21,6,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Denys Marchenko,1516153,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,7.3636363636364,0,0,210,246,85.37,12,0,0,0.0,0,0,0,1,100.0,0,0,4,100.0,990,0.0,0,0,0,68,68.69,9,1,1,0,1,0,1,0,35,7,0,11,1,99,8,0,52,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Nazariy Fedorivskyi,797322,Premier League 25/26,Ukrainian Premier League,Obolon Kyiv,6.9076923076923,0,1,218,279,78.14,26,3,0,0.0,0,0,0,0,0.0,0,0,6,85.71,1170,0.0,0,0,0,91,61.49,11,5,3,0,3,0,0,1,43,1,1,12,0,148,27,0,53,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Nazariy Fedorivskyi,797322,Premier League 24/25,Ukrainian Premier League,Obolon Kyiv,6.89375,0,0,309,368,83.97,20,0,0,0.0,0,0,0,0,0.0,0,0,6,100.0,1440,0.0,0,0,0,124,69.27,5,1,3,0,3,0,0,0,44,4,0,16,0,179,28,0,62,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
Nazariy Fedorivskyi,797322,Premier League 23/24,Ukrainian Premier League,Obolon Kyiv,7.5,0,0,225,274,82.12,18,0,1,100.0,0,0,0,0,0.0,0,0,6,85.71,1230,0.0,0,0,0,131,75.29,8,2,5,0,0,0,0,0,48,3,1,12,0,174,16,0,36,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,
