İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,goals,assists,accuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,totalCross,totalLongBalls,goalsConceded,yellowRedCards,ballRecovery,appearances,countRating,bigChancesCreated,bigChancesMissed,expectedAssists,accurateOwnHalfPasses,accurateOppositionHalfPasses,tackles,interceptions,groundDuelsWon,groundDuelsWonPercentage,penaltyWon,penaltyConceded,freeKickGoal,errorLeadToGoal,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,hitWoodwork,ownGoals,penaltySave,punches,runsOut,successfulRunsOut,highClaims,setPieceConversion,totalAttemptAssist,totalContest,tacklesWon,tacklesWonPercentage,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,outfielderBlocks,goalsPrevented
Eguinaldo,1390545,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.8928571428571,2,0,63,85,74.12,4,8,18,75.0,0,1,1,1,16.67,17,6,8,53.33,357,11.77,0,0,0,1,50.0,3,3,6,5,5,2,0,1,0,0,0,1,6,2,0,1,21,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Eguinaldo,1390545,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.6285714285714,0,1,64,89,71.910112359551,23,4,4,57.142857142857,0,0,0,3,100.0,9,3,9,26.470588235294,408,0.0,0,0,0,0,0.0,5,0,5,7,4,3,3,0,0,1,0,5,3,2,10,0,13,7,7,2,2,0.32354469,28,39,6,0,15,42.857142857143,1,0,0,0,9,50,2,1,1,162,0,0,0,0,0,0,0,0,4,7,4,66.666666666667,38,54,0,0.8758,0,0.0
Eguinaldo,1390545,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.9,1,0,0,3,0.0,0,0,0,0.0,0,0,0,0,0.0,2,1,0,0.0,19,50.0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,7.326e-05,0,0,1,0,1,33.333333333333,0,0,0,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,100.0,0,4,0,0.1234,0,0.0
Eguinaldo,1390545,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,7.1,1,0,13,21,61.904761904762,8,2,0,0.0,2,0,0,0,0.0,6,2,0,0.0,180,16.666666666667,0,0,0,0,0.0,2,0,6,3,0,1,2,0,0,0,0,2,0,1,5,0,7,2,2,0,0,0.06958996,4,9,2,1,8,44.444444444444,1,0,0,0,6,21,0,1,0,53,0,0,0,0,0,0,0,0,2,1,1,50.0,6,15,0,0.6373,0,0.0
Prosper Obah,1513676,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.1722222222222,7,2,164,238,68.91,12,19,50,60.24,2,0,0,12,35.29,32,17,10,30.3,1298,21.88,1,1,0,3,33.33,3,4,19,16,4,8,3,0,0,0,0,12,34,9,0,0,43,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Lucas Ferreira,1631907,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.6555555555556,0,0,49,63,77.78,4,4,9,81.82,0,0,0,1,25.0,4,1,1,100.0,223,0.0,0,0,0,0,0.0,0,1,0,1,1,1,0,0,0,0,0,1,4,1,0,0,9,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Alisson Santana,1471221,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.4222222222222,1,2,190,250,76.0,13,6,44,73.33,1,0,0,10,35.71,23,4,4,57.14,647,4.348,0,0,2,5,35.71,2,2,13,12,6,1,1,0,0,0,0,7,28,14,0,0,28,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Alisson Santana,1471221,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.8666666666667,0,0,113,133,84.96,6,6,33,63.46,1,0,0,6,35.29,9,1,1,50.0,344,0.0,0,0,0,4,66.67,3,4,10,5,7,0,3,2,0,0,0,3,17,6,0,0,15,9,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marlon Gomes,1105833,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.88125,1,1,447,490,91.22,54,5,18,78.26,4,0,0,1,16.67,11,2,11,34.38,1183,9.091,0,0,0,11,64.71,11,4,14,17,9,2,2,1,0,0,0,14,6,17,0,0,78,17,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marlon Gomes,1105833,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.0,3,3,709,793,89.41,85,13,5,45.45,3,0,0,1,20.0,11,6,10,34.48,1283,27.27,0,0,0,16,51.61,15,6,6,22,22,4,4,0,0,0,0,15,5,31,0,0,123,23,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marlon Gomes,1105833,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.2090909090909,4,1,270,297,90.91,15,5,17,80.95,0,0,0,2,50.0,11,5,7,70.0,526,36.36,0,0,0,8,72.73,4,0,11,6,15,0,0,0,0,0,0,4,4,11,0,0,47,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marlon Gomes,1105833,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.6571428571429,1,0,158,176,89.772727272727,31,1,5,38.461538461538,2,0,0,0,0.0,3,1,0,0.0,295,33.333333333333,0,0,0,8,57.142857142857,6,0,2,9,2,1,0,0,0,0,0,4,0,14,8,0,21,7,7,0,1,0.06042632,94,64,11,5,18,48.648648648649,0,0,0,1,0,30,0,14,9,241,0,0,0,0,0,0,0,0,1,13,8,72.727272727273,103,73,0,0.5908,0,0.0
Pedrinho,874030,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.6368421052632,6,4,706,835,84.55,75,40,36,76.6,1,0,0,14,36.84,41,15,6,33.33,1528,14.63,4,3,1,34,59.65,4,1,5,9,10,1,0,2,0,0,0,17,38,57,0,0,76,19,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pedrinho,874030,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.928,1,4,562,674,83.38,96,19,41,74.55,1,0,0,11,40.74,21,5,6,25.0,1354,4.762,0,0,1,45,60.0,5,4,13,3,11,2,0,3,0,0,0,14,27,75,0,0,60,25,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Pedrinho,874030,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.875,0,0,87,96,90.625,30,1,4,66.666666666667,0,0,0,1,20.0,6,3,2,66.666666666667,205,0.0,0,0,1,8,100.0,1,0,5,1,2,0,2,0,0,0,0,2,5,8,5,0,9,4,4,0,0,0.11607529,31,57,3,2,12,57.142857142857,0,0,0,0,4,27,0,6,5,141,0,0,0,0,0,0,0,0,1,6,0,0.0,34,67,0,0.2296,0,0.0
Isaque,1835892,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.88125,3,3,230,267,86.14,17,9,12,52.17,1,0,0,0,0.0,13,5,3,42.86,566,23.08,0,0,1,1,100.0,2,1,9,5,9,0,0,2,0,0,0,2,3,1,0,0,34,16,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Artem Bondarenko,958923,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.0666666666667,2,3,502,560,89.64,33,21,23,69.7,0,0,0,4,30.77,23,6,12,63.16,1226,8.696,1,1,0,13,72.22,6,1,16,2,4,4,0,1,0,0,0,14,13,18,0,0,75,18,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Artem Bondarenko,958923,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,7.4586206896552,11,8,1229,1360,90.37,108,41,52,78.79,1,0,0,11,45.83,55,21,16,47.06,2363,20.0,1,1,2,21,61.76,15,4,35,21,21,1,1,1,0,0,0,26,24,34,0,0,142,29,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Artem Bondarenko,958923,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.33,4,3,1015,1125,90.22,83,27,31,68.89,2,2,2,8,42.11,41,11,9,45.0,1667,9.756,0,0,1,15,46.88,5,6,29,15,25,0,2,0,0,0,0,20,19,32,0,2,107,21,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Artem Bondarenko,958923,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.4875,0,0,185,211,87.677725118483,50,1,3,33.333333333333,0,0,0,0,0.0,5,0,1,12.5,473,0.0,0,0,0,4,44.444444444444,3,0,7,10,10,1,2,0,0,0,0,5,0,9,8,0,29,8,8,0,0,0.29483636,98,87,10,4,20,41.666666666667,0,0,0,1,2,41,4,3,1,267,0,0,0,0,0,0,0,0,1,9,7,70.0,109,102,0,0.2707,0,0.0
Artem Bondarenko,958923,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.775,0,0,130,143,90.909090909091,26,1,1,100.0,0,0,0,0,0.0,3,1,1,50.0,220,0.0,0,0,0,8,88.888888888889,3,0,5,2,2,0,2,0,0,0,0,2,2,9,7,0,16,4,4,0,1,0.11657373,76,54,4,2,10,66.666666666667,0,0,0,0,1,18,2,12,8,178,0,0,0,0,0,0,0,0,1,1,4,100.0,80,65,0,0.494,0,0.0
Artem Bondarenko,958923,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.7,0,0,83,92,90.217391304348,9,2,0,0.0,0,0,0,0,0.0,0,0,0,0.0,173,0.0,0,0,0,1,33.333333333333,2,0,4,2,1,0,0,0,0,0,0,2,1,3,5,0,8,2,2,0,0,0.14893289,63,20,1,3,5,41.666666666667,0,0,0,0,2,16,2,4,2,118,0,0,0,0,0,0,0,0,2,2,1,100.0,67,26,0,0.0,0,0.0
Oleg Ocheretko,997082,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.9,3,1,560,649,86.29,65,9,6,66.67,3,0,0,1,11.11,14,6,13,31.71,1365,21.43,0,0,0,14,48.28,14,6,14,12,16,0,6,1,0,0,0,16,9,29,0,0,95,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marian Shved,791170,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.85,0,0,15,15,100.0,1,0,6,66.67,0,0,0,0,0.0,2,1,0,0.0,83,0.0,0,0,0,0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marian Shved,791170,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.9909090909091,1,0,94,126,74.6,2,7,28,73.68,0,0,0,4,25.0,10,3,5,33.33,471,10.0,0,0,0,0,0.0,1,0,3,9,2,0,0,0,0,0,0,4,16,0,0,0,26,11,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marian Shved,791170,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.32,3,1,154,190,81.05,4,12,28,70.0,0,0,0,2,18.18,24,6,3,42.86,637,12.5,0,0,0,1,50.0,4,0,10,12,10,2,1,1,0,0,0,5,11,2,0,0,36,13,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Marian Shved,791170,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.4,0,0,4,4,100.0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,8,0.0,0,0,0,1,100.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0.00097621,2,2,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,3,0,0.0,0,0.0
Marian Shved,791170,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.4,0,0,1,1,100.0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,12,0.0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.00222466,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0,0.0
Dmytro Kryskiv,904859,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,6.875,0,0,291,323,90.09,39,5,1,100.0,1,0,0,1,33.33,4,2,3,42.86,497,0.0,0,0,0,7,63.64,4,0,3,7,11,0,1,0,0,0,0,5,3,11,0,0,46,8,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Dmytro Kryskiv,904859,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.9416666666667,1,1,899,982,91.55,112,16,18,85.71,2,1,1,2,18.18,11,4,13,44.83,1713,9.091,0,0,0,33,78.57,12,9,8,20,17,1,2,1,0,0,0,19,11,42,0,1,149,24,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Dmytro Kryskiv,904859,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,7.0928571428571,5,2,982,1089,90.17,121,35,22,68.75,5,0,0,2,8.33,34,14,13,40.63,2238,14.71,1,1,0,21,80.77,13,7,19,30,39,1,4,3,0,0,0,25,24,26,0,0,164,28,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Dmytro Kryskiv,904859,UEFA Champions League 24/25,UEFA Champions League,Shakhtar Donetsk,6.575,0,0,265,295,89.830508474576,53,5,1,25.0,2,0,0,1,20.0,3,0,3,42.857142857143,673,0.0,0,0,0,8,66.666666666667,11,0,6,8,10,0,1,0,0,2,0,7,5,12,14,0,28,8,8,1,0,0.30453699,154,112,10,7,17,40.47619047619,0,0,0,1,4,47,0,9,7,377,0,0,0,0,0,0,0,0,5,4,4,40.0,168,132,0,0.1414,0,0.0
Dmytro Kryskiv,904859,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.48,0,0,90,113,79.646017699115,19,2,3,60.0,1,0,0,0,0.0,4,2,3,33.333333333333,391,0.0,0,0,0,2,33.333333333333,2,0,4,7,9,0,1,0,0,1,0,5,0,6,6,0,28,5,5,0,0,0.35799293,56,34,7,1,14,36.842105263158,0,0,0,0,6,38,3,5,1,166,0,0,0,0,0,0,0,0,2,5,3,42.857142857143,67,46,0,0.0768,0,0.0
Dmytro Kryskiv,904859,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.6,0,0,0,2,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,2,66.666666666667,13,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,0.0
Yehor Nazaryna,833562,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.18,1,0,341,361,94.46,47,9,5,100.0,0,0,0,2,66.67,10,2,14,70.0,556,10.0,0,0,5,15,78.95,8,1,1,4,11,1,0,0,0,0,0,5,3,19,0,0,67,12,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yehor Nazaryna,833562,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.85,0,0,342,386,88.6,45,3,2,100.0,0,0,0,1,16.67,12,0,8,57.14,635,0.0,0,0,1,11,37.93,10,1,3,3,15,1,5,0,0,0,0,4,6,29,0,0,79,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yehor Nazaryna,833562,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.9222222222222,2,0,410,455,90.11,49,6,17,94.44,1,0,0,1,33.33,16,6,13,54.17,795,12.5,0,0,2,10,52.63,4,3,5,8,17,1,2,0,0,0,0,6,3,19,0,0,82,20,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Yehor Nazaryna,833562,UEFA Europa League 23/24,UEFA Europa League,Shakhtar Donetsk,6.5,0,0,2,4,50.0,1,0,0,0.0,0,0,0,0,0.0,1,0,0,0.0,18,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0.00207501,1,1,2,0,2,66.666666666667,0,0,0,0,1,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,50.0,3,1,0,0.0502,0,0.0
Yehor Nazaryna,833562,UEFA Champions League 23/24,UEFA Champions League,Shakhtar Donetsk,6.825,0,1,89,101,88.118811881188,21,3,0,0.0,1,0,0,0,0.0,3,2,1,33.333333333333,207,0.0,0,0,0,2,66.666666666667,5,0,0,3,3,0,0,0,0,0,0,2,1,3,5,0,21,4,4,1,1,0.55514362,37,52,4,2,4,28.571428571429,0,0,0,0,4,21,4,6,2,132,0,0,0,0,0,0,0,0,3,0,3,75.0,39,63,0,0.2251,0,0.0
Viktor Tsukanov,1403324,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,1,0,0.0,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Viktor Tsukanov,1403324,Premier League 24/25,Ukrainian Premier League,Shakhtar Donetsk,6.6333333333333,0,0,46,56,82.14,6,1,0,0.0,0,0,0,0,0.0,0,0,0,0.0,87,0.0,0,0,0,1,100.0,1,1,2,0,3,0,0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Viktor Tsukanov,1403324,Premier League 23/24,Ukrainian Premier League,Shakhtar Donetsk,6.6,0,0,39,44,88.64,6,2,0,0.0,0,0,0,0,0.0,2,1,0,0.0,73,0.0,0,0,0,0,0.0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
Vinícius Tobias,1067639,Premier League 25/26,Ukrainian Premier League,Shakhtar Donetsk,7.2461538461538,2,0,421,480,87.71,25,7,24,77.42,0,0,0,6,22.22,14,4,6,60.0,805,14.29,0,0,0,23,71.88,19,1,17,6,14,1,0,0,0,0,0,7,27,32,0,0,76,14,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0
